,PCB_ID,batch_id,board_number,Paste volume per aperture,Stencil thickness,Paste viscosity,Ambient RH,Ambient temperature,Peak reflow temperature,Time above liquidus,mech causes,root causes,Defect
3794,PCB3794,7,3794,0.0381108912691667,94.38553856935611,167.18039802080736,38.03919168582824,27.00128729415643,258.17306426052795,50.53887770242197,poor paste transfer,high ambient temperature; low stencil thickness,Open Circuit
3795,PCB3795,7,3795,0.0389822431592031,98.99147922654498,221.9313775966679,37.643212875901135,23.764819277197912,255.3260658056336,51.39997355521202,,,No Defect
3796,PCB3796,7,3796,0.0432919023408656,102.80181633600668,182.51603509479625,41.51815586710698,25.08965259018185,256.85394306111147,59.83696863687835,,,No Defect
3797,PCB3797,7,3797,0.0395907343447728,97.6212406167793,187.89651074296376,38.41066956046046,25.638719741411805,253.981312142346,48.97735914192949,,,No Defect
3798,PCB3798,7,3798,0.0440189884739254,104.38144838391356,191.03961709514672,40.157232601465466,24.97400745880301,253.3673516332804,65.98358249278344,aperture overfill,,Solder Bridging
3799,PCB3799,7,3799,0.0415116891622895,100.6106212900511,194.2141731356639,42.14678798770635,24.175583240183503,254.5630337201752,58.32070489915666,,,No Defect
3800,PCB3800,7,3800,0.042044825434369,99.89290351031276,165.97464706674046,42.76242837127861,25.73026221982386,259.3697338570039,64.35814932083053,,,No Defect
3801,PCB3801,7,3801,0.041426530980241,101.19608490546972,198.18858379785755,38.08275023861739,25.11780529387771,253.29946702486768,58.789529941292976,,,No Defect
3802,PCB3802,7,3802,0.0374504939316456,94.93670953588024,208.90496431808825,45.12236149786875,22.3716050920827,259.07761012767673,59.05738358604513,poor paste transfer,low stencil thickness,Open Circuit
3803,PCB3803,7,3803,0.0389882172036266,96.90666500008513,181.97835829805467,33.783165212576435,27.34928873544916,254.83988840655067,67.62124712585994,,high ambient temperature,No Defect
3804,PCB3804,7,3804,0.0388837776708547,97.73179718927672,210.46799599659525,37.67804865475312,24.46760682788636,255.66941637337712,74.2091773546756,excess reflow spreading,high time above liquidus,Solder Bridging
3805,PCB3805,7,3805,0.0401557461040282,102.09925479208046,241.0001761308243,34.33142160957138,23.578104468179863,257.0574132889915,65.429728105346,,,No Defect
3806,PCB3806,7,3806,0.0417120355293351,100.42871823656188,173.99542165227345,36.00782938205128,27.212558898396747,254.78551094274096,67.58467785161457,,high ambient temperature,No Defect
3807,PCB3807,7,3807,0.03925075497892,98.1890165832987,218.08583241586848,44.33736016333765,22.05664583860837,257.20521645364835,62.71787505440157,,,No Defect
3808,PCB3808,7,3808,0.0403225774682342,97.12048236790118,177.0079225351516,48.32407941021516,23.420152467661183,254.9845162848405,58.22941354484416,,,No Defect
3809,PCB3809,7,3809,0.0392424111818001,98.45476200131937,213.63085664590128,40.59010944903478,23.4226777126115,258.3106944991778,54.990571713167256,,,No Defect
3810,PCB3810,7,3810,0.0377854824302903,97.22440020874336,221.9508335435715,35.62090978958852,24.35174986675326,257.3975077348027,62.26256994810825,,,No Defect
3811,PCB3811,7,3811,0.0383504282515357,95.49319607073524,198.09598779456863,45.11489489918985,23.050874458560536,255.55571268898305,55.16107619677144,,,No Defect
3812,PCB3812,7,3812,0.0398642066719676,99.40007061509432,209.58654147610864,38.61648459206014,24.253206228941348,252.78566609012367,59.668432173124245,,,No Defect
3813,PCB3813,7,3813,0.0408917644986251,98.80958807008058,187.2144855209557,45.82187760212338,23.531980092137893,258.5689462987463,53.807354629633934,,,No Defect
3814,PCB3814,7,3814,0.0372042212177943,96.75643517974484,229.75336336936027,35.366352133883986,23.94477140777633,250.42032585624065,60.45966828904557,,,No Defect
3815,PCB3815,7,3815,0.0402129729425106,98.42393216975876,198.14632683022555,44.23048542957003,23.32353719292708,253.46856621787472,43.66411036382171,non coalescence,low time above liquidus,Open Circuit
3816,PCB3816,7,3816,0.0397274370470475,99.73099239230308,215.72162439838704,36.55697962852867,24.479077033982325,255.76185767062285,57.64762985199033,,,No Defect
3817,PCB3817,7,3817,0.0402856127964429,98.9306557083352,198.34961535427627,42.89460330154934,23.69841866806976,252.20922118278264,62.50411910341353,,,No Defect
3818,PCB3818,7,3818,0.0415022850103612,98.29424858544132,161.25808904864746,47.61929517703506,24.60206691520611,253.83621389484648,49.61627769386632,,,No Defect
3819,PCB3819,7,3819,0.0410060149811301,102.27454598091003,233.37124877324533,44.04999426265371,21.213536906828303,256.904741159183,61.00754303969039,,,No Defect
3820,PCB3820,7,3820,0.04046651878778,98.7958094587434,186.33256822006584,41.41674194663126,24.867643018619766,257.5778741273218,73.43000056012764,,,No Defect
3821,PCB3821,7,3821,0.0389606782649504,98.96073508889144,223.84905130540355,36.714005762511306,23.93056408089355,252.2126694424624,72.24685713449007,,,No Defect
3822,PCB3822,7,3822,0.0387143825291066,97.98500075341067,216.68205085813804,38.93234425068753,23.71967469564758,256.38898937694046,62.257215545479895,,,No Defect
3823,PCB3823,7,3823,0.0423439082383522,99.1301214143867,163.7110926012288,51.326542604800935,23.380945407611264,255.0296292776669,67.94936947849116,,high ambient rh,No Defect
3824,PCB3824,7,3824,0.0373452663442362,97.2021733530507,234.99339654838823,35.48379409136693,23.594464088108914,255.37443490396225,63.99088770422541,,,No Defect
3825,PCB3825,7,3825,0.036910995987139,96.41305608394812,226.3580909808281,31.627707501722504,25.24768594987179,252.644149395496,61.19430500668808,,,No Defect
3826,PCB3826,7,3826,0.0369285891525863,95.19853048004845,204.42803097430505,30.88036675349209,26.81265984314981,252.88140926985776,61.61090027939122,poor paste transfer,high ambient temperature; low stencil thickness,Open Circuit
3827,PCB3827,7,3827,0.0423505992643601,103.26691722780087,205.91762638426232,35.51392019996472,25.41138726636202,254.54559486856743,62.9134332004247,,,No Defect
3828,PCB3828,7,3828,0.0393009226275766,98.78439681959809,209.054402757306,34.10582919151792,25.60707027094996,255.6352840129166,72.42194202318655,,,No Defect
3829,PCB3829,7,3829,0.0405457628615298,99.8890679847393,206.8218011869548,41.29023950914322,23.65500279626018,253.67240180558227,63.32562941988954,,,No Defect
3830,PCB3830,7,3830,0.037324262532704,96.18601427403595,226.27069242343623,37.8630022957102,23.44021871948124,257.5329393032344,52.469437386178114,,,No Defect
3831,PCB3831,7,3831,0.0406120667242405,100.37797145380604,216.4460647928788,43.25731726016375,22.490567450624617,254.57672647303943,58.378114028341685,,,No Defect
3832,PCB3832,7,3832,0.0405242977039955,99.0279419201347,184.6195552757608,37.56728100759103,26.104151964538115,258.08308383099643,56.08707796985106,,high ambient temperature,No Defect
3833,PCB3833,7,3833,0.0420926206242606,101.6754977996774,199.770227181039,43.77600043549559,23.374431926070265,254.0150481602435,56.05479985586608,,,No Defect
3834,PCB3834,7,3834,0.0385178648631978,95.92278809353364,199.9069744216983,45.96563626745573,22.69737543372153,254.78933218756364,54.584618635470655,,,No Defect
3835,PCB3835,7,3835,0.0429101886662145,102.35068306985258,194.30706343626696,43.77279217851385,23.72249416562058,256.7545116157268,56.00437427498306,,,No Defect
3836,PCB3836,7,3836,0.0438919322939192,102.989813695056,167.30124173087108,39.31650219712826,26.685630848269025,257.2683901324539,56.01746709698944,aperture overfill,high ambient temperature,Solder Bridging
3837,PCB3837,7,3837,0.0416606445934814,99.00284421068682,152.88696242811542,34.180205224301595,29.05621385071386,258.2025733560808,60.58428705935574,aperture overfill,high ambient temperature; low paste viscosity,Solder Bridging
3838,PCB3838,7,3838,0.0404109167586925,98.43922668967824,184.5379681054875,39.90135780160982,25.43106315525192,253.68687481561145,74.68623011330342,excess reflow spreading,high time above liquidus,Solder Bridging
3839,PCB3839,7,3839,0.0410581319166321,98.9206428643542,181.6632499230945,44.748630647662864,24.194553815946254,255.8434428089553,50.3099179481948,,,No Defect
3840,PCB3840,7,3840,0.0426400132950853,100.5781547051002,159.46894242621153,40.18530379161075,26.90209319321127,250.7218123781037,59.37683636164952,,high ambient temperature,No Defect
3841,PCB3841,7,3841,0.0391530724680133,98.54276652421726,218.4776504123344,40.10530104827367,23.27813485919966,254.7343521895275,40.39997464256349,non coalescence,low time above liquidus,Open Circuit
3842,PCB3842,7,3842,0.040379789144359,99.3723069095196,201.4429362176145,43.28191939909384,23.40143998530249,254.5663023911613,50.388552148241466,,,No Defect
3843,PCB3843,7,3843,0.0408570155447596,99.89966173234616,200.78939265447937,42.72745226214005,23.611629350247423,257.2949051150088,59.8987526768252,,,No Defect
3844,PCB3844,7,3844,0.0403716772691096,100.93403465604416,218.28487849780936,33.201512149897646,25.320958193021312,254.2306765840652,53.53692433875332,,,No Defect
3845,PCB3845,7,3845,0.0407749069525596,98.44319832314184,173.8492350589517,39.244004092163024,26.284062228949843,257.2457224308334,54.9950780693536,,high ambient temperature,No Defect
3846,PCB3846,7,3846,0.0415849334065084,101.13188752335336,201.49159407082269,40.716930962697454,24.16515907335698,254.58591892889257,61.52140282967956,,,No Defect
3847,PCB3847,7,3847,0.0389266270556756,97.86451936761313,223.85241404591773,47.06434712212823,20.914082714611418,253.5686121517776,55.43739417849339,,,No Defect
3848,PCB3848,7,3848,0.0386610291036344,98.59697173765277,228.6485138062329,38.5097643009106,23.11726184523526,256.2793319326439,60.41161094469528,,,No Defect
3849,PCB3849,7,3849,0.0390371531763068,99.50799523696196,246.5309857129963,42.54759285010445,20.848943998162447,254.3679190963686,57.75965893448817,poor paste transfer,high paste viscosity,Open Circuit
3850,PCB3850,7,3850,0.0402155877237937,99.39344534001786,209.8087179744556,41.31722557135317,23.47014520068096,253.7710297909787,56.28487508862952,,,No Defect
3851,PCB3851,7,3851,0.0394538077003999,97.6354088136143,182.7311662989992,34.03483821002097,27.24868797164637,256.9638461538364,67.49757975379084,,high ambient temperature,No Defect
3852,PCB3852,7,3852,0.0391816006255512,96.45082046160634,186.60367872883933,39.94911217772489,25.28784595913439,254.90593773984003,50.43099075923754,,,No Defect
3853,PCB3853,7,3853,0.0411743698969606,99.7799229309866,189.02776140537387,40.52847005391582,24.983766447924904,257.4213859125014,60.744575211556416,,,No Defect
3854,PCB3854,7,3854,0.0400952496898889,100.74658858042902,225.5185770673829,36.65467866789119,23.866084283817653,254.92965068878163,59.82879867844616,,,No Defect
3855,PCB3855,7,3855,0.0422536498502805,101.24165401563629,193.705384394948,44.80865192026029,23.45653695336641,254.71978608892587,62.329628153842016,,,No Defect
3856,PCB3856,7,3856,0.0427384186525318,104.28802252630264,217.22412616001333,39.01959835066175,23.703406214285017,251.14096627368343,60.17282542872179,,,No Defect
3857,PCB3857,7,3857,0.0413036792500624,99.56335140719492,185.17348721885776,42.90265335728397,24.52800204457609,252.80282620767736,57.20760136587376,,,No Defect
3858,PCB3858,7,3858,0.039019891468244,98.77095793111442,214.6685604486324,32.77514901475863,25.658745649750404,250.2398234516624,63.94456050135948,non coalescence,low peak reflow temperature,Open Circuit
3859,PCB3859,7,3859,0.0426332667172788,101.79378967089802,184.87660798619245,43.443407984418286,24.395581640408487,255.00194409484712,64.18811743355255,,,No Defect
3860,PCB3860,7,3860,0.0396956021152166,98.3450670419304,209.7698262652053,43.34257681797827,22.88002926887521,255.83151547528857,59.58260335479685,,,No Defect
3861,PCB3861,7,3861,0.041721554955643,101.0097853612515,182.137355108084,34.209286445062006,27.25705656966549,255.12459421574508,59.82201480133952,,high ambient temperature,No Defect
3862,PCB3862,7,3862,0.0377372681136768,96.2220740071174,213.05730534401843,37.0761712468005,24.49220302727856,256.0631696055948,62.65938931474601,,,No Defect
3863,PCB3863,7,3863,0.0405279395360185,98.6853185752976,193.0964750824776,44.95182991455095,23.43737847884964,254.47796093059569,56.35594703069612,,,No Defect
3864,PCB3864,7,3864,0.0385873720665266,99.22254590239042,237.9575907287932,37.17120539334356,22.9401235418393,248.6847595483332,59.81571946233751,non coalescence,low peak reflow temperature,Open Circuit
3865,PCB3865,7,3865,0.0394112881709919,97.20216221999608,188.786533454111,39.92638091570981,25.161636956923207,256.1932945082995,69.85695698345853,,,No Defect
3866,PCB3866,7,3866,0.0426137392025782,101.4500287241933,170.38580248252237,38.25720104328922,26.80155264536488,255.68384361119743,49.19535632254674,,high ambient temperature,No Defect
3867,PCB3867,7,3867,0.0388272868721585,96.700840013222,193.299844821452,41.49875049712498,24.416048103157365,256.4230585349886,69.13928639987222,,,No Defect
3868,PCB3868,7,3868,0.0364403384832437,95.943143469459,243.1326714991443,37.108278482630446,22.628941148097496,257.6198298211069,60.61532749238128,,,No Defect
3869,PCB3869,7,3869,0.0394575285627881,98.8313885685792,211.76967472678777,37.716475555913846,24.398739967288844,255.9866613677472,58.78931912177083,,,No Defect
3870,PCB3870,7,3870,0.0364092861976378,95.53831354788986,229.6901892988949,33.1453159794773,24.611371823667312,252.77562263173672,67.50817740269335,,,No Defect
3871,PCB3871,7,3871,0.0402407979337334,99.55252910529816,220.5101521018343,46.10293018915987,21.42184384890675,256.6213561379313,58.68748747646714,,,No Defect
3872,PCB3872,7,3872,0.0385606561974119,98.28853946513564,234.7744717443044,41.87291482479169,21.76767116747144,257.0577505269593,58.89378792344103,,,No Defect
3873,PCB3873,7,3873,0.0386134383493514,97.93544310952232,218.4982104667632,36.24172924603793,24.41314624629791,259.0101001015636,51.9072400258305,,,No Defect
3874,PCB3874,7,3874,0.0380888930484199,97.4706240855662,225.58103195219965,39.470766276970856,23.02673663896927,254.44643051020603,60.66630497556145,,,No Defect
3875,PCB3875,7,3875,0.0396513508099012,98.05202303481086,200.13098847923004,41.41399895719408,24.036233897813265,251.43654754919248,51.83956425440964,,,No Defect
3876,PCB3876,7,3876,0.0406343305768303,99.70661208084417,203.64877806747964,44.193560996160286,23.013124941745563,254.7648674759957,61.166839767464026,,,No Defect
3877,PCB3877,7,3877,0.0404743250966557,99.6680667471254,210.6731886729728,43.79215420982211,22.70244988643374,254.86533275064536,67.20770385618793,,,No Defect
3878,PCB3878,7,3878,0.0404611961053047,99.28744034557944,192.85875388182808,39.37877304731141,25.08109754314799,256.37194242061645,56.882921343183455,,,No Defect
3879,PCB3879,7,3879,0.0397489104130202,97.89807581680176,201.6575458094844,44.40791029342528,23.071279893703803,255.7462340393813,63.61488238863771,,,No Defect
3880,PCB3880,7,3880,0.0378088833534493,97.93411346227757,228.9716401540173,33.02912256337362,24.69918895978838,251.59139502322856,70.31717078795465,,,No Defect
3881,PCB3881,7,3881,0.0392670174684573,99.39031315476004,228.2080417142093,37.4834491950456,23.462072557659862,257.198846491541,73.49962950368231,,,No Defect
3882,PCB3882,7,3882,0.038049695085411,95.49527332406922,202.61085177610985,43.98043441983333,23.1223431418973,255.513433315343,62.86881044813912,,,No Defect
3883,PCB3883,7,3883,0.040632792946302,98.71019482762956,186.69779401296896,42.69133546146335,24.496542042085004,257.50065024338033,54.34210951241075,,,No Defect
3884,PCB3884,7,3884,0.0398781908660645,97.56725342915938,193.03862986974752,44.78007062975286,23.49357698003993,251.0279438175796,53.19012497907765,,,No Defect
3885,PCB3885,7,3885,0.0409618391714406,99.56053777561664,192.7809793533308,42.55775735923047,24.16601594451437,254.64759947193645,64.42639191721315,,,No Defect
3886,PCB3886,7,3886,0.0401465480109023,99.58483151678644,211.9035977129558,40.95162640385958,23.45541192854081,255.14573470360708,51.3574659984176,,,No Defect
3887,PCB3887,7,3887,0.0382784835497091,96.1145431262197,196.68381247190712,37.97396845889877,25.243963924911338,255.29402743157456,67.5005601985552,,,No Defect
3888,PCB3888,7,3888,0.0371835751402567,95.46723297019442,216.5091744701409,39.581499103711785,23.548276247676867,255.259263174152,66.90422155205334,,,No Defect
3889,PCB3889,7,3889,0.0399751057055473,97.6544009355995,176.24916742658553,38.70112931186268,26.296699337586187,254.36740365757493,61.29272485283115,,high ambient temperature,No Defect
3890,PCB3890,7,3890,0.0407027780958391,101.2941963301181,223.6051997735455,40.14220522572807,22.97810635372989,258.8712569865298,51.62467355428984,,,No Defect
3891,PCB3891,7,3891,0.0394548185324224,96.30941902580096,177.15659174335454,43.47038204314621,24.845739282636902,255.2444301668327,54.33788361283109,,,No Defect
3892,PCB3892,7,3892,0.0404280851218867,99.4666270143364,199.3091694700416,38.54982928960717,24.93474836814508,253.0206355332075,54.92806845361727,,,No Defect
3893,PCB3893,7,3893,0.0391873671655235,98.06358933466105,205.33679627114725,39.96255074663016,24.137021235950016,252.2337253189355,61.046617560004975,,,No Defect
3894,PCB3894,7,3894,0.0401236884339001,99.00300062157716,210.11917891602968,45.44239976047285,22.25451239960993,255.04599805844745,50.891696108996925,,,No Defect
3895,PCB3895,7,3895,0.0390500101460063,95.79828714582908,183.40098985171483,44.086759226569086,24.283365492572266,255.1858895133176,72.61268488599201,,,No Defect
3896,PCB3896,7,3896,0.0393460979394038,98.83743435839072,210.55186079075,36.69984999845279,24.774125392913145,252.73634204554128,55.4385276234552,,,No Defect
3897,PCB3897,7,3897,0.041173436747599,101.24188852399097,214.59070719888484,41.34064677788405,23.18893623790127,254.65927282604164,55.383342142045066,,,No Defect
3898,PCB3898,7,3898,0.0394014049629934,94.61785261430302,168.95855558504306,52.44056542441109,22.7330900427813,252.76655453162363,56.16782791421853,poor paste transfer,high ambient rh; low stencil thickness,Open Circuit
3899,PCB3899,7,3899,0.039713084854756,99.50358174945228,218.7286640140384,38.92533538036409,23.6285917812671,251.6771812469933,58.65185956791724,,,No Defect
3900,PCB3900,7,3900,0.0398325554091591,97.65834556383382,177.0177378278387,36.24623514886321,26.969496042144048,252.8314999551792,76.9360320088352,excess reflow spreading,high ambient temperature; high time above liquidus,Solder Bridging
3901,PCB3901,7,3901,0.039895523372125,96.1681894170236,168.22541347432514,46.21102528825973,24.59953097134207,249.74187026359857,61.712564018909084,non coalescence,low peak reflow temperature,Open Circuit
3902,PCB3902,7,3902,0.038377926912303,94.73728052367102,186.2267719449929,47.57446363984271,23.08439091052216,255.5228356831028,62.76867052723448,poor paste transfer,low stencil thickness,Open Circuit
3903,PCB3903,7,3903,0.038272840476341,98.48775398820834,247.2565762184595,41.92723371472818,20.99285187779379,256.09005197921107,62.36057785892832,poor paste transfer,high paste viscosity,Open Circuit
3904,PCB3904,7,3904,0.0398360930019632,97.02448609805442,177.37108513325072,41.25933531153333,25.486773005915627,256.8055213304262,59.75720333297928,,,No Defect
3905,PCB3905,7,3905,0.0413885490075069,100.83152810959308,196.85792417136588,39.168621205493935,24.91401655830934,253.9625502835153,69.80694640503361,,,No Defect
3906,PCB3906,7,3906,0.0388280848239053,98.57156931406378,223.65100064598928,39.68581572524231,23.094969883071577,254.97446353490065,58.75512921409016,,,No Defect
3907,PCB3907,7,3907,0.0400824961280585,97.65495282121378,184.8197594333988,43.62509651989243,24.340404190335487,257.7477638356984,50.95424061686938,,,No Defect
3908,PCB3908,7,3908,0.040838757698358,97.5619003581556,160.07839134162475,39.65670092335224,27.028023201531564,253.5240336271377,54.32176640074934,,high ambient temperature,No Defect
3909,PCB3909,7,3909,0.0407234892961798,99.9313101891763,185.63901006282487,31.394645106338803,27.86913256241956,254.7772263243578,66.0902449759921,,high ambient temperature,No Defect
3910,PCB3910,7,3910,0.0412687395533218,101.2104864873125,209.1617918870658,41.8516312958225,23.37344208652437,254.7276501467213,62.15701244912629,,,No Defect
3911,PCB3911,7,3911,0.0412499977241935,97.45929289321816,170.70225321224905,53.26440380569136,22.40435206603152,255.09285009567503,66.29301223749975,,high ambient rh,No Defect
3912,PCB3912,7,3912,0.042221804993046,101.9963008899548,195.5404769337616,37.88100486762569,25.382547265788023,254.99078042378787,48.47867408313851,,,No Defect
3913,PCB3913,7,3913,0.0376291360801816,94.01632483407413,185.057925647858,41.66331335613752,24.88111022864728,257.6635938058883,61.6133155395727,poor paste transfer,low stencil thickness,Open Circuit
3914,PCB3914,7,3914,0.0388699394093735,96.28455884217328,189.28389294247404,39.94842914169973,25.13448766613021,255.26771364579065,48.14009453254821,,,No Defect
3915,PCB3915,7,3915,0.0368729794687442,97.13463825079558,254.67950852221725,37.86809304069607,21.71516537739578,257.5774625737431,52.717981556087885,poor paste transfer,high paste viscosity,Open Circuit
3916,PCB3916,7,3916,0.0385521970496965,96.99882072976207,212.5959707978126,43.04215178988813,22.79546302007067,254.08570519124788,61.58392089661294,,,No Defect
3917,PCB3917,7,3917,0.0389932986569342,97.79648396407546,212.10536998649627,40.43045660044211,23.59448748487493,256.97785786134733,58.31726820149187,,,No Defect
3918,PCB3918,7,3918,0.0364088220184044,95.06416678522112,221.0691526928121,32.88277143288269,25.228956333507988,258.9310300842255,72.6522469455666,poor paste transfer,low stencil thickness,Open Circuit
3919,PCB3919,7,3919,0.0424407355720745,102.34842984913804,193.60550967810312,38.76518555134347,25.24269628421588,254.0563082433646,60.19140738891321,,,No Defect
3920,PCB3920,7,3920,0.0374560641706186,95.50320268037356,212.92917206395973,39.59879066112904,23.77575588123525,252.92327631739383,55.85250542964113,,,No Defect
3921,PCB3921,7,3921,0.0386517099210146,99.15112195834612,241.8410049141531,37.516855726529215,22.621850481605,256.93208055734414,66.65241936349268,,,No Defect
3922,PCB3922,7,3922,0.0416304038779768,99.03920827189044,171.7635451435046,43.24819322726742,25.27261846804165,253.89424242406872,52.14833652988695,,,No Defect
3923,PCB3923,7,3923,0.0383080661035839,97.40587057497518,213.1057191346744,36.19044830876304,24.76449641716528,257.9670014512644,57.64822796293289,,,No Defect
3924,PCB3924,7,3924,0.0402521974375487,99.66777964635529,203.25869983046792,35.61276807648704,25.557537100801284,255.2319617365559,68.19822750470978,,,No Defect
3925,PCB3925,7,3925,0.0376988884445533,98.00929375261848,228.93234545768783,29.00063899280459,25.89122268339803,252.70849235748585,66.29567254647593,,low ambient rh; high ambient temperature,No Defect
3926,PCB3926,7,3926,0.03789650239634,96.93091282675464,224.9256373874464,39.22615305560566,23.15337901460824,253.18363974257304,59.45290459309234,,,No Defect
3927,PCB3927,7,3927,0.0385372764702308,97.01719607274164,223.0311071295921,47.03654412543493,20.9933000017248,254.44224074770003,65.07450300443247,,,No Defect
3928,PCB3928,7,3928,0.0388329335079398,99.26268742967731,232.170398029112,35.907873542472856,23.68436714896198,255.20682290595497,66.23082212138283,,,No Defect
3929,PCB3929,7,3929,0.0411246832680702,102.66105671540176,231.11689992555483,38.13845140896383,23.114015715885245,259.3709859554791,61.45451414100338,,,No Defect
3930,PCB3930,7,3930,0.0393585855059896,99.14386762883537,220.93742542378504,40.11455226501589,23.146784467727223,252.3800463658976,54.41959694145007,,,No Defect
3931,PCB3931,7,3931,0.0419153647215515,100.10576983950284,170.7001341623418,39.117893157188696,26.544308082887348,256.39329143742134,56.59240550366077,,high ambient temperature,No Defect
3932,PCB3932,7,3932,0.0384057372720657,98.43299113664648,228.8287666515897,35.51437910390857,24.00193231656715,257.3006575634237,53.6696074381028,,,No Defect
3933,PCB3933,7,3933,0.0390735965707535,96.8831112759666,188.3162067883487,36.95889325406305,26.07251651618511,252.30368528574505,57.83653340263408,,high ambient temperature,No Defect
3934,PCB3934,7,3934,0.0386157644743648,98.44008285800112,231.59012329380155,38.378237129960446,23.001156090581222,254.2789109482553,67.51448927776703,,,No Defect
3935,PCB3935,7,3935,0.0381053514422746,99.80538096171574,249.10903741814863,30.21153268984025,24.30307927214164,257.15052642386786,53.087144572216665,poor paste transfer,high paste viscosity; low ambient rh,Open Circuit
3936,PCB3936,7,3936,0.0401435002017474,96.58076762018466,168.30799441941275,45.770007499221656,24.73359582856769,255.95954219709284,73.22748539195383,,,No Defect
3937,PCB3937,7,3937,0.0402503393517032,98.51393998151198,193.81638997483867,41.30420970003208,24.4772409734416,254.86128025493025,66.71152713236827,,,No Defect
3938,PCB3938,7,3938,0.0393314924820814,99.69602363582244,232.7519176979985,38.34164858420192,22.94597763264816,254.54460207508487,62.12595076999839,,,No Defect
3939,PCB3939,7,3939,0.04016152810871,98.9692783261012,196.05253857074425,37.93160671440787,25.32301294170166,257.1340381668839,63.233390031114965,,,No Defect
3940,PCB3940,7,3940,0.0401055041366747,99.51829038651633,213.6014379301872,41.19547116020859,23.29344801891874,252.74582171465212,57.67746341762329,,,No Defect
3941,PCB3941,7,3941,0.0417125521614653,99.86423578904252,186.2097586637831,47.84659284222249,23.042098054787385,258.0138363365895,57.93959678034549,,,No Defect
3942,PCB3942,7,3942,0.0390475958722965,96.95969629633844,197.8482118302024,39.39139394684252,24.78191553867146,253.28784433448973,64.26247434597833,,,No Defect
3943,PCB3943,7,3943,0.0389281473257364,98.2379701961689,216.125956840942,35.9820871497254,24.65488086312301,255.9393986016599,62.04223496517973,,,No Defect
3944,PCB3944,7,3944,0.0388257179360467,98.7680863463212,217.1880187550548,32.81426943345277,25.50940432722801,256.70985194130697,50.240633031110605,,,No Defect
3945,PCB3945,7,3945,0.039496733466791,96.62965359107038,177.2906026027809,40.61314455312285,25.68554417155909,256.01444567863456,60.9181758085744,,,No Defect
3946,PCB3946,7,3946,0.0399150228168152,98.81685501363,211.8817006214124,43.5848185829232,22.7016296425273,254.75517992395487,57.79730337344056,,,No Defect
3947,PCB3947,7,3947,0.0382995864326696,96.853552791965,214.20852697098897,41.80005383047151,23.06349883913029,254.4250086110127,67.96010377792638,,,No Defect
3948,PCB3948,7,3948,0.0414928233519882,100.01204900775326,192.65950028995664,45.18554586418022,23.426083563661027,256.55754699981776,65.15838378379391,,,No Defect
3949,PCB3949,7,3949,0.0401942267725803,99.41473668041225,204.93650144926664,41.616993640409504,23.69926656634001,255.33321622522456,63.5789450776228,,,No Defect
3950,PCB3950,7,3950,0.0421592374682308,100.58100577568808,187.4279172041255,47.16459173069367,23.17401023374486,251.67937146073248,50.33560541893451,,,No Defect
3951,PCB3951,7,3951,0.0408274718412935,96.84575491855648,159.9858088088401,45.7402330068396,25.26680254555632,259.00460893330217,63.03755665585929,,,No Defect
3952,PCB3952,7,3952,0.0405248539266619,99.70990093832596,197.32258696369976,37.32857566306341,25.42611052732009,259.69364599043354,55.91996384877622,excess reflow spreading,high peak reflow temperature,Solder Bridging
3953,PCB3953,7,3953,0.0414501528112897,100.92554645173776,208.82961842176056,44.69581829077401,22.57788393159885,249.9432533142665,69.85204944310304,non coalescence,low peak reflow temperature,Open Circuit
3954,PCB3954,7,3954,0.0413525982089389,100.01946078818295,197.56184078586972,44.49378543651356,23.329638296146424,258.12853332537907,60.97324699114692,,,No Defect
3955,PCB3955,7,3955,0.039426035332942,97.3500242532368,184.5191355123576,35.79077801940461,26.653649880945792,255.470162823942,68.34593756606118,,high ambient temperature,No Defect
3956,PCB3956,7,3956,0.0408409803001653,101.38474680531404,218.0190371559112,38.043965994731145,23.94976716900897,255.1001383143882,59.48810038040433,,,No Defect
3957,PCB3957,7,3957,0.0393313405942015,97.60810559772146,211.86455455033808,44.93351020863258,22.30881985223649,252.04854976043367,60.35799164285591,,,No Defect
3958,PCB3958,7,3958,0.0423145707761728,100.43386338546594,173.47046856009928,41.99297599860542,25.545745335553843,258.060953724127,61.47045737134679,,,No Defect
3959,PCB3959,7,3959,0.0431299372279695,101.35596577877018,166.37785515045044,42.355898392753424,25.879895485892742,258.153869740329,59.31718428529864,,high ambient temperature,No Defect
3960,PCB3960,7,3960,0.0355689234783122,93.49368121075648,228.6354375814784,39.79470448187252,22.74728146354317,255.33301129933665,64.89697556278502,poor paste transfer,low stencil thickness,Open Circuit
3961,PCB3961,7,3961,0.0404260656015081,101.2370864352939,220.577982890584,36.66663871252637,24.189200797774923,254.432895334012,63.5903721577793,,,No Defect
3962,PCB3962,7,3962,0.0395010918044875,100.04945698168495,226.74581875589925,35.90996045699881,24.02768293399909,255.3761356795384,54.42227069259531,,,No Defect
3963,PCB3963,7,3963,0.0398389762485365,96.75624578267448,177.72285985294667,43.66615832027608,24.77531899956489,256.9864672789419,69.30432751700995,,,No Defect
3964,PCB3964,7,3964,0.0407014193390627,98.33366506033728,193.7893761603969,49.54695489945503,22.080373407140737,256.7276676197177,52.86847861402296,,high ambient rh,No Defect
